Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2015,2015,Oklahoma,40,85+ years,85+,Male,M,17,24563,Unreliable
,2015,2015,Oregon,41,15-24 years,15-24,Female,F,18,251331,Unreliable
,2015,2015,Oregon,41,15-24 years,15-24,Male,M,67,261060,25.7
,2015,2015,Oregon,41,25-34 years,25-34,Female,F,21,276148,7.6
,2015,2015,Oregon,41,25-34 years,25-34,Male,M,92,280826,32.8
,2015,2015,Oregon,41,35-44 years,35-44,Female,F,28,258876,10.8
,2015,2015,Oregon,41,35-44 years,35-44,Male,M,85,265233,32
,2015,2015,Oregon,41,45-54 years,45-54,Female,F,46,258351,17.8
,2015,2015,Oregon,41,45-54 years,45-54,Male,M,90,256899,35
,2015,2015,Oregon,41,55-64 years,55-64,Female,F,40,282674,14.2
,2015,2015,Oregon,41,55-64 years,55-64,Male,M,118,262454,45
,2015,2015,Oregon,41,65-74 years,65-74,Female,F,25,206050,12.1
,2015,2015,Oregon,41,65-74 years,65-74,Male,M,60,189056,31.7
,2015,2015,Oregon,41,75-84 years,75-84,Male,M,49,82104,59.7
,2015,2015,Oregon,41,85+ years,85+,Male,M,13,30385,Unreliable
,2015,2015,Pennsylvania,42,15-24 years,15-24,Female,F,47,827177,5.7
,2015,2015,Pennsylvania,42,15-24 years,15-24,Male,M,159,856589,18.6
,2015,2015,Pennsylvania,42,25-34 years,25-34,Female,F,46,821159,5.6
,2015,2015,Pennsylvania,42,25-34 years,25-34,Male,M,226,841908,26.8
,2015,2015,Pennsylvania,42,35-44 years,35-44,Female,F,71,752547,9.4
,2015,2015,Pennsylvania,42,35-44 years,35-44,Male,M,212,746761,28.4
,2015,2015,Pennsylvania,42,45-54 years,45-54,Female,F,106,898765,11.8
,2015,2015,Pennsylvania,42,45-54 years,45-54,Male,M,297,874888,33.9
,2015,2015,Pennsylvania,42,55-64 years,55-64,Female,F,105,920878,11.4
,2015,2015,Pennsylvania,42,55-64 years,55-64,Male,M,276,871002,31.7
,2015,2015,Pennsylvania,42,65-74 years,65-74,Female,F,26,637707,4.1
,2015,2015,Pennsylvania,42,65-74 years,65-74,Male,M,164,558921,29.3
,2015,2015,Pennsylvania,42,75-84 years,75-84,Female,F,12,375837,Unreliable
,2015,2015,Pennsylvania,42,75-84 years,75-84,Male,M,84,273495,30.7
,2015,2015,Pennsylvania,42,85+ years,85+,Male,M,43,110090,39.1
,2015,2015,Rhode Island,44,15-24 years,15-24,Male,M,12,76753,Unreliable
,2015,2015,Rhode Island,44,25-34 years,25-34,Male,M,12,71609,Unreliable
,2015,2015,Rhode Island,44,35-44 years,35-44,Male,M,17,61214,Unreliable
,2015,2015,Rhode Island,44,45-54 years,45-54,Male,M,20,72233,27.7
,2015,2015,Rhode Island,44,55-64 years,55-64,Male,M,21,69119,30.4
,2015,2015,South Carolina,45,15-24 years,15-24,Male,M,80,341502,23.4
,2015,2015,South Carolina,45,25-34 years,25-34,Female,F,30,324515,9.2
,2015,2015,South Carolina,45,25-34 years,25-34,Male,M,92,316950,29
,2015,2015,South Carolina,45,35-44 years,35-44,Female,F,30,305495,9.8
,2015,2015,South Carolina,45,35-44 years,35-44,Male,M,93,291803,31.9
,2015,2015,South Carolina,45,45-54 years,45-54,Female,F,53,336038,15.8
,2015,2015,South Carolina,45,45-54 years,45-54,Male,M,105,313547,33.5
,2015,2015,South Carolina,45,55-64 years,55-64,Female,F,36,342556,10.5
,2015,2015,South Carolina,45,55-64 years,55-64,Male,M,86,301735,28.5
,2015,2015,South Carolina,45,65-74 years,65-74,Female,F,14,260734,Unreliable
,2015,2015,South Carolina,45,65-74 years,65-74,Male,M,54,228749,23.6
,2015,2015,South Carolina,45,75-84 years,75-84,Male,M,33,97101,34
,2015,2015,South Carolina,45,85+ years,85+,Male,M,10,27206,Unreliable
,2015,2015,South Dakota,46,15-24 years,15-24,Female,F,12,56832,Unreliable
,2015,2015,South Dakota,46,15-24 years,15-24,Male,M,26,61131,42.5
,2015,2015,South Dakota,46,25-34 years,25-34,Male,M,28,58220,48.1
,2015,2015,South Dakota,46,35-44 years,35-44,Male,M,16,49847,Unreliable
,2015,2015,South Dakota,46,45-54 years,45-54,Male,M,21,52928,39.7
,2015,2015,South Dakota,46,55-64 years,55-64,Male,M,21,57153,36.7
,2015,2015,South Dakota,46,65-74 years,65-74,Male,M,12,36343,Unreliable
,2015,2015,Tennessee,47,5-14 years,14-May,Male,M,11,426702,Unreliable
,2015,2015,Tennessee,47,15-24 years,15-24,Female,F,20,434595,4.6
,2015,2015,Tennessee,47,15-24 years,15-24,Male,M,96,449602,21.4
,2015,2015,Tennessee,47,25-34 years,25-34,Female,F,27,440523,6.1
,2015,2015,Tennessee,47,25-34 years,25-34,Male,M,137,431710,31.7
,2015,2015,Tennessee,47,35-44 years,35-44,Female,F,32,424572,7.5
,2015,2015,Tennessee,47,35-44 years,35-44,Male,M,139,412670,33.7
,2015,2015,Tennessee,47,45-54 years,45-54,Female,F,55,457757,12
,2015,2015,Tennessee,47,45-54 years,45-54,Male,M,155,437153,35.5
,2015,2015,Tennessee,47,55-64 years,55-64,Female,F,56,448348,12.5
,2015,2015,Tennessee,47,55-64 years,55-64,Male,M,124,406835,30.5
,2015,2015,Tennessee,47,65-74 years,65-74,Female,F,22,322452,6.8
,2015,2015,Tennessee,47,65-74 years,65-74,Male,M,84,285240,29.4
,2015,2015,Tennessee,47,75-84 years,75-84,Male,M,64,125691,50.9
,2015,2015,Tennessee,47,85+ years,85+,Male,M,29,37166,78
,2015,2015,Texas,48,5-14 years,14-May,Female,F,11,1983461,Unreliable
,2015,2015,Texas,48,5-14 years,14-May,Male,M,15,2058730,Unreliable
,2015,2015,Texas,48,15-24 years,15-24,Female,F,99,1919823,5.2
,2015,2015,Texas,48,15-24 years,15-24,Male,M,379,2037770,18.6
,2015,2015,Texas,48,25-34 years,25-34,Female,F,126,1977016,6.4
,2015,2015,Texas,48,25-34 years,25-34,Male,M,487,2035143,23.9
,2015,2015,Texas,48,35-44 years,35-44,Female,F,151,1851792,8.2
,2015,2015,Texas,48,35-44 years,35-44,Male,M,432,1842223,23.4
,2015,2015,Texas,48,45-54 years,45-54,Female,F,181,1764761,10.3
,2015,2015,Texas,48,45-54 years,45-54,Male,M,478,1737956,27.5
,2015,2015,Texas,48,55-64 years,55-64,Female,F,143,1572643,9.1
,2015,2015,Texas,48,55-64 years,55-64,Male,M,401,1478988,27.1
,2015,2015,Texas,48,65-74 years,65-74,Female,F,52,1022229,5.1
,2015,2015,Texas,48,65-74 years,65-74,Male,M,212,901067,23.5
,2015,2015,Texas,48,75-84 years,75-84,Female,F,18,525995,Unreliable
,2015,2015,Texas,48,75-84 years,75-84,Male,M,125,401438,31.1
,2015,2015,Texas,48,85+ years,85+,Male,M,85,131293,64.7
,2015,2015,Utah,49,5-14 years,14-May,Male,M,11,265200,Unreliable
,2015,2015,Utah,49,15-24 years,15-24,Female,F,19,237883,Unreliable
,2015,2015,Utah,49,15-24 years,15-24,Male,M,91,247412,36.8
,2015,2015,Utah,49,25-34 years,25-34,Female,F,28,217782,12.9
,2015,2015,Utah,49,25-34 years,25-34,Male,M,98,223736,43.8
,2015,2015,Utah,49,35-44 years,35-44,Female,F,38,195679,19.4
,2015,2015,Utah,49,35-44 years,35-44,Male,M,95,203663,46.6
,2015,2015,Utah,49,45-54 years,45-54,Female,F,37,154031,24
,2015,2015,Utah,49,45-54 years,45-54,Male,M,70,155910,44.9
,2015,2015,Utah,49,55-64 years,55-64,Female,F,22,144773,15.2
,2015,2015,Utah,49,55-64 years,55-64,Male,M,65,139660,46.5
,2015,2015,Utah,49,65-74 years,65-74,Male,M,25,87055,28.7
,2015,2015,Utah,49,75-84 years,75-84,Male,M,15,41327,Unreliable
,2015,2015,Vermont,50,15-24 years,15-24,Male,M,14,46469,Unreliable
,2015,2015,Vermont,50,25-34 years,25-34,Male,M,14,35977,Unreliable
,2015,2015,Vermont,50,45-54 years,45-54,Male,M,13,43567,Unreliable
,2015,2015,Vermont,50,55-64 years,55-64,Male,M,23,47360,48.6
,2015,2015,Virginia,51,15-24 years,15-24,Female,F,25,553842,4.5
,2015,2015,Virginia,51,15-24 years,15-24,Male,M,121,584537,20.7
,2015,2015,Virginia,51,25-34 years,25-34,Female,F,39,582640,6.7
,2015,2015,Virginia,51,25-34 years,25-34,Male,M,138,601045,23
,2015,2015,Virginia,51,35-44 years,35-44,Female,F,36,548401,6.6
,2015,2015,Virginia,51,35-44 years,35-44,Male,M,133,541071,24.6
,2015,2015,Virginia,51,45-54 years,45-54,Female,F,62,596147,10.4
,2015,2015,Virginia,51,45-54 years,45-54,Male,M,156,570969,27.3
,2015,2015,Virginia,51,55-64 years,55-64,Female,F,52,551721,9.4
,2015,2015,Virginia,51,55-64 years,55-64,Male,M,151,509216,29.7
,2015,2015,Virginia,51,65-74 years,65-74,Female,F,23,377423,6.1
,2015,2015,Virginia,51,65-74 years,65-74,Male,M,102,330280,30.9
,2015,2015,Virginia,51,75-84 years,75-84,Female,F,10,192296,Unreliable
,2015,2015,Virginia,51,75-84 years,75-84,Male,M,42,145882,28.8
,2015,2015,Virginia,51,85+ years,85+,Male,M,18,47944,Unreliable
,2015,2015,Washington,53,15-24 years,15-24,Female,F,25,449871,5.6
,2015,2015,Washington,53,15-24 years,15-24,Male,M,119,485735,24.5
,2015,2015,Washington,53,25-34 years,25-34,Female,F,43,510143,8.4
,2015,2015,Washington,53,25-34 years,25-34,Male,M,135,542764,24.9
,2015,2015,Washington,53,35-44 years,35-44,Female,F,48,457195,10.5
,2015,2015,Washington,53,35-44 years,35-44,Male,M,132,470727,28
,2015,2015,Washington,53,45-54 years,45-54,Female,F,75,471968,15.9
,2015,2015,Washington,53,45-54 years,45-54,Male,M,149,474425,31.4
,2015,2015,Washington,53,55-64 years,55-64,Female,F,64,475682,13.5
,2015,2015,Washington,53,55-64 years,55-64,Male,M,121,453189,26.7
,2015,2015,Washington,53,65-74 years,65-74,Female,F,23,324896,7.1
,2015,2015,Washington,53,65-74 years,65-74,Male,M,78,298408,26.1
,2015,2015,Washington,53,75-84 years,75-84,Female,F,17,154764,Unreliable
,2015,2015,Washington,53,75-84 years,75-84,Male,M,49,126994,38.6
,2015,2015,Washington,53,85+ years,85+,Male,M,34,46488,73.1
,2015,2015,West Virginia,54,15-24 years,15-24,Male,M,20,118606,16.9
,2015,2015,West Virginia,54,25-34 years,25-34,Male,M,38,111139,34.2
,2015,2015,West Virginia,54,35-44 years,35-44,Female,F,18,112875,Unreliable
,2015,2015,West Virginia,54,35-44 years,35-44,Male,M,42,114606,36.6
,2015,2015,West Virginia,54,45-54 years,45-54,Female,F,19,124352,Unreliable
,2015,2015,West Virginia,54,45-54 years,45-54,Male,M,45,123344,36.5
,2015,2015,West Virginia,54,55-64 years,55-64,Male,M,49,131246,37.3
,2015,2015,West Virginia,54,65-74 years,65-74,Male,M,40,95115,42.1
,2015,2015,West Virginia,54,75-84 years,75-84,Male,M,25,43135,58
,2015,2015,West Virginia,54,85+ years,85+,Male,M,11,13520,Unreliable
,2015,2015,Wisconsin,55,15-24 years,15-24,Female,F,32,388171,8.2
,2015,2015,Wisconsin,55,15-24 years,15-24,Male,M,86,401369,21.4
,2015,2015,Wisconsin,55,25-34 years,25-34,Female,F,31,356756,8.7
,2015,2015,Wisconsin,55,25-34 years,25-34,Male,M,106,369999,28.6
,2015,2015,Wisconsin,55,35-44 years,35-44,Female,F,30,340469,8.8
,2015,2015,Wisconsin,55,35-44 years,35-44,Male,M,103,349529,29.5
,2015,2015,Wisconsin,55,45-54 years,45-54,Female,F,45,399309,11.3
,2015,2015,Wisconsin,55,45-54 years,45-54,Male,M,142,400213,35.5
,2015,2015,Wisconsin,55,55-64 years,55-64,Female,F,44,400230,11
,2015,2015,Wisconsin,55,55-64 years,55-64,Male,M,123,394703,31.2
,2015,2015,Wisconsin,55,65-74 years,65-74,Female,F,18,262707,Unreliable
,2015,2015,Wisconsin,55,65-74 years,65-74,Male,M,57,244959,23.3
,2015,2015,Wisconsin,55,75-84 years,75-84,Male,M,30,116538,25.7
,2015,2015,Wisconsin,55,85+ years,85+,Male,M,14,43865,Unreliable
,2015,2015,Wyoming,56,15-24 years,15-24,Male,M,24,41346,58
,2015,2015,Wyoming,56,25-34 years,25-34,Male,M,23,43218,53.2
,2015,2015,Wyoming,56,35-44 years,35-44,Male,M,23,36936,62.3
,2015,2015,Wyoming,56,45-54 years,45-54,Male,M,18,36154,Unreliable
,2015,2015,Wyoming,56,55-64 years,55-64,Male,M,10,41096,Unreliable
,2015,2015,Wyoming,56,75-84 years,75-84,Male,M,16,10875,Unreliable
,2016,2016,Alabama,1,15-24 years,15-24,Female,F,10,323305,Unreliable
,2016,2016,Alabama,1,15-24 years,15-24,Male,M,82,330571,24.8
,2016,2016,Alabama,1,25-34 years,25-34,Female,F,21,323643,6.5
,2016,2016,Alabama,1,25-34 years,25-34,Male,M,109,313844,34.7
,2016,2016,Alabama,1,35-44 years,35-44,Female,F,29,305848,9.5
,2016,2016,Alabama,1,35-44 years,35-44,Male,M,87,289865,30
,2016,2016,Alabama,1,45-54 years,45-54,Female,F,35,330806,10.6
,2016,2016,Alabama,1,45-54 years,45-54,Male,M,124,313212,39.6
,2016,2016,Alabama,1,55-64 years,55-64,Female,F,42,337993,12.4
,2016,2016,Alabama,1,55-64 years,55-64,Male,M,87,307099,28.3
,2016,2016,Alabama,1,65-74 years,65-74,Female,F,14,250233,Unreliable
,2016,2016,Alabama,1,65-74 years,65-74,Male,M,72,214436,33.6
,2016,2016,Alabama,1,75-84 years,75-84,Female,F,10,134843,Unreliable
,2016,2016,Alabama,1,75-84 years,75-84,Male,M,43,98286,43.7
,2016,2016,Alabama,1,85+ years,85+,Male,M,16,28269,Unreliable
,2016,2016,Alaska,2,15-24 years,15-24,Female,F,10,47164,Unreliable
,2016,2016,Alaska,2,15-24 years,15-24,Male,M,38,58200,65.3
,2016,2016,Alaska,2,25-34 years,25-34,Female,F,12,56357,Unreliable
,2016,2016,Alaska,2,25-34 years,25-34,Male,M,39,64096,60.8
,2016,2016,Alaska,2,35-44 years,35-44,Male,M,29,48295,60
,2016,2016,Alaska,2,45-54 years,45-54,Male,M,14,49240,Unreliable
,2016,2016,Alaska,2,55-64 years,55-64,Male,M,12,49222,Unreliable
,2016,2016,Arizona,4,15-24 years,15-24,Female,F,34,459941,7.4
,2016,2016,Arizona,4,15-24 years,15-24,Male,M,118,491319,24
,2016,2016,Arizona,4,25-34 years,25-34,Female,F,47,451033,10.4
,2016,2016,Arizona,4,25-34 years,25-34,Male,M,160,482095,33.2
,2016,2016,Arizona,4,35-44 years,35-44,Female,F,40,419394,9.5
,2016,2016,Arizona,4,35-44 years,35-44,Male,M,123,425826,28.9
,2016,2016,Arizona,4,45-54 years,45-54,Female,F,56,427055,13.1
,2016,2016,Arizona,4,45-54 years,45-54,Male,M,177,419842,42.2
,2016,2016,Arizona,4,55-64 years,55-64,Female,F,58,436323,13.3
,2016,2016,Arizona,4,55-64 years,55-64,Male,M,161,394819,40.8
,2016,2016,Arizona,4,65-74 years,65-74,Female,F,39,361602,10.8
,2016,2016,Arizona,4,65-74 years,65-74,Male,M,115,321218,35.8
,2016,2016,Arizona,4,75-84 years,75-84,Male,M,87,163673,53.2
,2016,2016,Arizona,4,85+ years,85+,Male,M,39,54465,71.6
,2016,2016,Arkansas,5,15-24 years,15-24,Female,F,11,197014,Unreliable
,2016,2016,Arkansas,5,15-24 years,15-24,Male,M,51,205439,24.8
,2016,2016,Arkansas,5,25-34 years,25-34,Female,F,24,195956,12.2
,2016,2016,Arkansas,5,25-34 years,25-34,Male,M,76,196799,38.6
,2016,2016,Arkansas,5,35-44 years,35-44,Female,F,26,183788,14.1
,2016,2016,Arkansas,5,35-44 years,35-44,Male,M,72,180938,39.8
,2016,2016,Arkansas,5,45-54 years,45-54,Female,F,26,191854,13.6
,2016,2016,Arkansas,5,45-54 years,45-54,Male,M,52,187043,27.8
,2016,2016,Arkansas,5,55-64 years,55-64,Female,F,33,196379,16.8
,2016,2016,Arkansas,5,55-64 years,55-64,Male,M,61,181966,33.5
,2016,2016,Arkansas,5,65-74 years,65-74,Female,F,11,150874,Unreliable
,2016,2016,Arkansas,5,65-74 years,65-74,Male,M,54,132706,40.7
,2016,2016,Arkansas,5,75-84 years,75-84,Male,M,36,64225,56.1
,2016,2016,Arkansas,5,85+ years,85+,Male,M,10,19735,Unreliable
,2016,2016,California,6,5-14 years,14-May,Female,F,11,2478920,Unreliable
,2016,2016,California,6,5-14 years,14-May,Male,M,17,2583181,Unreliable
,2016,2016,California,6,15-24 years,15-24,Female,F,101,2616438,3.9
,2016,2016,California,6,15-24 years,15-24,Male,M,388,2775739,14
,2016,2016,California,6,25-34 years,25-34,Female,F,119,2878222,4.1
,2016,2016,California,6,25-34 years,25-34,Male,M,566,3039563,18.6
,2016,2016,California,6,35-44 years,35-44,Female,F,147,2567676,5.7
,2016,2016,California,6,35-44 years,35-44,Male,M,481,2592256,18.6
,2016,2016,California,6,45-54 years,45-54,Female,F,212,2608088,8.1
,2016,2016,California,6,45-54 years,45-54,Male,M,574,2587209,22.2
,2016,2016,California,6,55-64 years,55-64,Female,F,220,2415118,9.1
,2016,2016,California,6,55-64 years,55-64,Male,M,561,2273600,24.7
,2016,2016,California,6,65-74 years,65-74,Female,F,112,1652205,6.8
,2016,2016,California,6,65-74 years,65-74,Male,M,338,1436797,23.5
,2016,2016,California,6,75-84 years,75-84,Female,F,46,865987,5.3
,2016,2016,California,6,75-84 years,75-84,Male,M,234,669313,35
,2016,2016,California,6,85+ years,85+,Female,F,29,458451,6.3
,2016,2016,California,6,85+ years,85+,Male,M,138,263882,52.3
,2016,2016,Colorado,8,15-24 years,15-24,Female,F,35,357058,9.8
,2016,2016,Colorado,8,15-24 years,15-24,Male,M,133,387962,34.3
,2016,2016,Colorado,8,25-34 years,25-34,Female,F,45,404896,11.1
,2016,2016,Colorado,8,25-34 years,25-34,Male,M,177,437513,40.5
,2016,2016,Colorado,8,35-44 years,35-44,Female,F,40,361180,11.1
,2016,2016,Colorado,8,35-44 years,35-44,Male,M,153,380896,40.2
,2016,2016,Colorado,8,45-54 years,45-54,Female,F,57,356852,16
,2016,2016,Colorado,8,45-54 years,45-54,Male,M,154,360871,42.7
,2016,2016,Colorado,8,55-64 years,55-64,Female,F,48,357920,13.4
,2016,2016,Colorado,8,55-64 years,55-64,Male,M,144,341390,42.2
,2016,2016,Colorado,8,65-74 years,65-74,Female,F,19,238223,Unreliable
,2016,2016,Colorado,8,65-74 years,65-74,Male,M,79,219557,36
,2016,2016,Colorado,8,75-84 years,75-84,Female,F,10,110606,Unreliable
,2016,2016,Colorado,8,75-84 years,75-84,Male,M,43,89367,48.1
,2016,2016,Colorado,8,85+ years,85+,Male,M,17,30604,Unreliable
,2016,2016,Connecticut,9,15-24 years,15-24,Male,M,25,255095,9.8
,2016,2016,Connecticut,9,25-34 years,25-34,Female,F,19,217919,Unreliable
,2016,2016,Connecticut,9,25-34 years,25-34,Male,M,35,224102,15.6
,2016,2016,Connecticut,9,35-44 years,35-44,Female,F,12,216161,Unreliable
,2016,2016,Connecticut,9,35-44 years,35-44,Male,M,35,206844,16.9
,2016,2016,Connecticut,9,45-54 years,45-54,Female,F,27,270220,10
,2016,2016,Connecticut,9,45-54 years,45-54,Male,M,62,253930,24.4
,2016,2016,Connecticut,9,55-64 years,55-64,Female,F,29,260519,11.1
,2016,2016,Connecticut,9,55-64 years,55-64,Male,M,67,244036,27.5
,2016,2016,Connecticut,9,65-74 years,65-74,Male,M,31,150300,20.6
,2016,2016,Connecticut,9,75-84 years,75-84,Male,M,19,69300,Unreliable
,2016,2016,Delaware,10,15-24 years,15-24,Male,M,11,61219,Unreliable
,2016,2016,Delaware,10,25-34 years,25-34,Male,M,11,63644,Unreliable
,2016,2016,Delaware,10,35-44 years,35-44,Male,M,11,53302,Unreliable
,2016,2016,Delaware,10,45-54 years,45-54,Male,M,21,61372,34.2
,2016,2016,Delaware,10,55-64 years,55-64,Male,M,18,61089,Unreliable
,2016,2016,Delaware,10,65-74 years,65-74,Male,M,13,46413,Unreliable
,2016,2016,District of Columbia,11,25-34 years,25-34,Male,M,12,73207,Unreliable
,2016,2016,Florida,12,5-14 years,14-May,Female,F,15,1124877,Unreliable
,2016,2016,Florida,12,15-24 years,15-24,Female,F,58,1201218,4.8
,2016,2016,Florida,12,15-24 years,15-24,Male,M,206,1261782,16.3
,2016,2016,Florida,12,25-34 years,25-34,Female,F,86,1326417,6.5
,2016,2016,Florida,12,25-34 years,25-34,Male,M,332,1357008,24.5
,2016,2016,Florida,12,35-44 years,35-44,Female,F,133,1243624,10.7
,2016,2016,Florida,12,35-44 years,35-44,Male,M,308,1220665,25.2
,2016,2016,Florida,12,45-54 years,45-54,Female,F,161,1404253,11.5
,2016,2016,Florida,12,45-54 years,45-54,Male,M,433,1352057,32
,2016,2016,Florida,12,55-64 years,55-64,Female,F,163,1438830,11.3
,2016,2016,Florida,12,55-64 years,55-64,Male,M,422,1288333,32.8
,2016,2016,Florida,12,65-74 years,65-74,Female,F,103,1219649,8.4
,2016,2016,Florida,12,65-74 years,65-74,Male,M,318,1057935,30.1
,2016,2016,Florida,12,75-84 years,75-84,Female,F,45,691733,6.5
,2016,2016,Florida,12,75-84 years,75-84,Male,M,210,569621,36.9
,2016,2016,Florida,12,85+ years,85+,Female,F,22,340872,6.5
,2016,2016,Florida,12,85+ years,85+,Male,M,119,215107,55.3
,2016,2016,Georgia,13,5-14 years,14-May,Male,M,12,720126,Unreliable
,2016,2016,Georgia,13,15-24 years,15-24,Female,F,36,704567,5.1
,2016,2016,Georgia,13,15-24 years,15-24,Male,M,177,736486,24
,2016,2016,Georgia,13,25-34 years,25-34,Female,F,41,720029,5.7
,2016,2016,Georgia,13,25-34 years,25-34,Male,M,191,702271,27.2
,2016,2016,Georgia,13,35-44 years,35-44,Female,F,56,704158,8
,2016,2016,Georgia,13,35-44 years,35-44,Male,M,149,658812,22.6
,2016,2016,Georgia,13,45-54 years,45-54,Female,F,75,726858,10.3
,2016,2016,Georgia,13,45-54 years,45-54,Male,M,207,689840,30
,2016,2016,Georgia,13,55-64 years,55-64,Female,F,62,650104,9.5
,2016,2016,Georgia,13,55-64 years,55-64,Male,M,176,586707,30
,2016,2016,Georgia,13,65-74 years,65-74,Female,F,27,454745,5.9
,2016,2016,Georgia,13,65-74 years,65-74,Male,M,104,384580,27
,2016,2016,Georgia,13,75-84 years,75-84,Male,M,64,159965,40
,2016,2016,Georgia,13,85+ years,85+,Male,M,18,45143,Unreliable
,2016,2016,Hawaii,15,15-24 years,15-24,Male,M,25,95466,26.2
,2016,2016,Hawaii,15,25-34 years,25-34,Male,M,35,108822,32.2
,2016,2016,Hawaii,15,35-44 years,35-44,Male,M,30,90084,33.3
,2016,2016,Hawaii,15,45-54 years,45-54,Male,M,18,89089,Unreliable
,2016,2016,Hawaii,15,55-64 years,55-64,Male,M,16,90419,Unreliable
,2016,2016,Hawaii,15,65-74 years,65-74,Male,M,16,67144,Unreliable
,2016,2016,Idaho,16,15-24 years,15-24,Female,F,11,111339,Unreliable
,2016,2016,Idaho,16,15-24 years,15-24,Male,M,42,119303,35.2
,2016,2016,Idaho,16,25-34 years,25-34,Male,M,27,112335,24
,2016,2016,Idaho,16,35-44 years,35-44,Female,F,22,101527,21.7
,2016,2016,Idaho,16,35-44 years,35-44,Male,M,45,104468,43.1
,2016,2016,Idaho,16,45-54 years,45-54,Female,F,18,99396,Unreliable
,2016,2016,Idaho,16,45-54 years,45-54,Male,M,61,99213,61.5
,2016,2016,Idaho,16,55-64 years,55-64,Female,F,13,106152,Unreliable
,2016,2016,Idaho,16,55-64 years,55-64,Male,M,31,102098,30.4
,2016,2016,Idaho,16,65-74 years,65-74,Male,M,40,75310,53.1
,2016,2016,Idaho,16,75-84 years,75-84,Male,M,15,34284,Unreliable
,2016,2016,Illinois,17,15-24 years,15-24,Female,F,38,846787,4.5
,2016,2016,Illinois,17,15-24 years,15-24,Male,M,137,881417,15.5
,2016,2016,Illinois,17,25-34 years,25-34,Female,F,47,877959,5.4
,2016,2016,Illinois,17,25-34 years,25-34,Male,M,165,896073,18.4
,2016,2016,Illinois,17,35-44 years,35-44,Female,F,59,824875,7.2
,2016,2016,Illinois,17,35-44 years,35-44,Male,M,191,821881,23.2
,2016,2016,Illinois,17,45-54 years,45-54,Female,F,71,866708,8.2
,2016,2016,Illinois,17,45-54 years,45-54,Male,M,206,846446,24.3
,2016,2016,Illinois,17,55-64 years,55-64,Female,F,57,853647,6.7
,2016,2016,Illinois,17,55-64 years,55-64,Male,M,202,802066,25.2
